site;coordinates;region;cluster;date;hour;yeild;forecast;error
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;2;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;3;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;4;-6,000;-5,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;5;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;6;-6,000;-5,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;7;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;8;-3,000;3,000;-6,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;9;42,000;69,000;-27,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;10;123,000;306,000;-183,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;11;193,000;760,000;-567,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;12;200,000;995,000;-795,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;13;173,000;935,000;-762,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;14;122,000;592,000;-470,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;15;69,000;295,000;-226,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;16;18,000;77,000;-59,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;17;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;18;-6,000;-5,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;19;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;20;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;21;-6,000;-5,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;22;-6,000;-5,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;23;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/10/22;24;-5,000;-5,000;0,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;1;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;2;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;3;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;4;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;5;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;6;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;7;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;8;;1,000;-1,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;9;;42,000;-42,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;10;;94,000;-94,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;11;;200,000;-200,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;12;;213,000;-213,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;13;;183,000;-183,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;14;;175,000;-175,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;15;;77,000;-77,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;16;;15,000;-15,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;17;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;18;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;19;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;20;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;21;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;22;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;23;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/11/22;24;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;1;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;2;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;3;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;4;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;5;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;6;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;7;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;8;;10,000;-10,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;9;;193,000;-193,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;10;;397,000;-397,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;11;;943,000;-943,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;12;;1286,000;-1286,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;13;;1547,000;-1547,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;14;;971,000;-971,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;15;;496,000;-496,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;16;;173,000;-173,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;17;;3,000;-3,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;18;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;19;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;20;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;21;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;22;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;23;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/12/22;24;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;1;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;2;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;3;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;4;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;5;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;6;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;7;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;8;;18,000;-18,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;9;;312,000;-312,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;10;;730,000;-730,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;11;;1709,000;-1709,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;12;;1891,000;-1891,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;13;;1843,000;-1843,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;14;;1303,000;-1303,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;15;;665,000;-665,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;16;;247,000;-247,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;17;;5,000;-5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;18;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;19;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;20;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;21;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;22;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;23;;-5,000;5,000
Veliton;(46.23732,34.61653);KHERSON;7;1/13/22;24;;-5,000;5,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;1;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;2;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;3;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;4;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;5;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;6;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;7;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;8;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;9;0;15;-15,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;10;-7;63;-70,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;11;-9;108;-117,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;12;-11;205;-216,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;13;65;201;-136,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;14;269;108;161,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;15;58;46;12,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;16;-1;6;-7,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;17;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;18;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;19;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;20;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;21;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;22;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;23;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/1/22;24;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;1;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;2;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;3;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;4;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;5;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;6;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;7;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;8;-11;4;-15,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;9;27;86;-59,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;10;808;438;370,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;11;1920;1067;853,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;12;3776;1697;2079,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;13;3016;1145;1871,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;14;1252;1057;195,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;15;1253;629;624,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;16;371;158;213,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;17;-1;-11;10,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;18;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;19;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;20;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;21;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;22;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;23;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/2/22;24;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;1;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;2;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;3;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;4;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;5;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;6;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;7;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;8;-8;3;-11,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;9;36;95;-59,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;10;122;138;-16,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;11;122;161;-39,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;12;185;293;-108,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;13;276;329;-53,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;14;223;231;-8,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;15;90;181;-91,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;16;34;47;-13,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;17;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;18;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;19;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;20;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;21;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;22;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;23;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/3/22;24;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;1;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;2;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;3;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;4;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;5;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;6;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;7;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;8;-12;8;-20,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;9;117;103;14,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;10;238;153;85,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;11;957;565;392,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;12;2245;1363;882,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;13;1389;1326;63,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;14;788;759;29,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;15;309;727;-418,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;16;177;210;-33,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;17;-7;-11;4,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;18;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;19;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;20;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;21;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;22;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;23;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/4/22;24;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;1;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;2;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;3;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;4;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;5;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;6;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;7;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;8;-2;3;-5,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;9;152;134;18,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;10;287;297;-10,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;11;231;1435;-1204,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;12;303;2384;-2081,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;13;1227;2037;-810,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;14;1606;1344;262,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;15;1079;776;303,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;16;409;250;159,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;17;3;-11;14,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;18;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;19;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;20;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;21;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;22;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;23;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/5/22;24;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;1;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;2;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;3;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;4;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;5;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;6;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;7;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;8;-8;10;-18,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;9;66;227;-161,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;10;306;545;-239,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;11;444;1044;-600,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;12;1105;1698;-593,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;13;2182;2485;-303,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;14;1905;1736;169,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;15;1484;1149;335,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;16;347;349;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;17;-6;0;-6,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;18;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;19;-12;-11;-1,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;20;-14;-11;-3,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;21;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;22;-13;-11;-2,000
Velihen;(46.23541,34.61615);KHERSON;7;1/6/22;23;-13;-11;-2,000
